"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","Intercept..Est","Intercept..SE","Intercept..t.val","X.Intercept..pval","X.Intercept..pval.padj","Sex","Study","group","Est","SE","t.val","pval","pval.padj","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","direct","id"
"254","d0f7a2b064bd09ed76731083b4f69aa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","Ruminococcus_flavefaciens",-1.65290934380648,1.59303327283603,-1.0390052663386,0.389332214102947,0.993601064023682,"male","Ellis et al. 2021","MK4",10.7387801401527,2.0770612687681,5.20334941155213,3.4112787258625e-05,0.0366353664399468,3.25792126158064,1.73877840865381,10.7626227555453,3.44074160908405,9.91432369118857,0.383613515389697,0.338533577902395,"Positive","male_MK4_Ellis et al. 2021_Positive"
"255","d0f7a2b064bd09ed76731083b4f69aa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","Ruminococcus_flavefaciens",-1.65290934380648,1.59303327283603,-1.0390052663386,0.389332214102947,0.993601064023682,"male","Ellis et al. 2021","PK",12.5374593999574,2.0770612687681,6.07445685149201,3.63689152986354e-06,0.00561050433963849,3.25792126158064,1.73784121149459,12.0735004942386,8.13659617513244,9.8890652925916,0.795904614602546,0.176287164514999,"Positive","male_PK_Ellis et al. 2021_Positive"
"256","d0f7a2b064bd09ed76731083b4f69aa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","Ruminococcus_flavefaciens",-1.65290934380648,1.59303327283603,-1.0390052663386,0.389332214102947,0.993601064023682,"male","Ellis et al. 2021","VKdef",11.7923953469091,2.18135064597144,5.43665292665228,1.76388269429484e-05,0.0160340052603616,3.25792126158064,1.7519065504776,11.260772719891,6.56111475947386,8.49266567425068,0.692488825226084,0.272904574031049,"Positive","male_VKdef_Ellis et al. 2021_Positive"
"257","d372b6450fe1d69ae6cb673dfafdce6d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.75122502641657,0.835633857121266,-2.0886324938088,0.205085877962162,0.875171698033172,"male","Ellis et al. 2021","Combo",11.9598405098213,1.08953325024274,11.2072308938801,1.37984204970746e-11,2.18091245639956e-08,9.30201807924103,8.79523528736263,10.6530714757578,2.46984903658406,7.44459578658524,0.596386578120945,0.315132648735494,"Positive","male_Combo_Ellis et al. 2021_Positive"
"258","d372b6450fe1d69ae6cb673dfafdce6d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.75122502641657,0.835633857121266,-2.0886324938088,0.205085877962162,0.875171698033172,"male","Ellis et al. 2021","MK4",12.6082798457498,1.08953325024274,11.8171653567163,2.31992058103614e-12,3.67355432920837e-09,9.30201807924103,8.36245983610277,10.5954970109012,2.95984360969517,6.94849277134152,0.660298514608645,0.253125066418979,"Positive","male_MK4_Ellis et al. 2021_Positive"
"259","d372b6450fe1d69ae6cb673dfafdce6d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.75122502641657,0.835633857121266,-2.0886324938088,0.205085877962162,0.875171698033172,"male","Ellis et al. 2021","MK9",12.2227192018752,1.11417847616169,11.2016950763268,1.29857541066803e-11,2.05482502415143e-08,9.30201807924103,8.79366008183595,9.63952880486615,3.09504144018468,7.82724046755591,0.647156627121549,0.286458398934996,"Positive","male_MK9_Ellis et al. 2021_Positive"
"260","d372b6450fe1d69ae6cb673dfafdce6d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.75122502641657,0.835633857121266,-2.0886324938088,0.205085877962162,0.875171698033172,"male","Ellis et al. 2021","PK",11.9301358088976,1.08953325024274,11.1796885282619,1.64762296295015e-11,2.61413374589661e-08,9.30201807924103,8.36245983610277,10.188034365566,1.57429310674837,7.91682123711362,0.459761670290804,0.355694259696036,"Positive","male_PK_Ellis et al. 2021_Positive"
"261","d372b6450fe1d69ae6cb673dfafdce6d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.75122502641657,0.835633857121266,-2.0886324938088,0.205085877962162,0.875171698033172,"male","Ellis et al. 2021","VKdef",13.7357094001641,1.14423878340092,12.2627775497459,7.157586782315e-13,1.13497335086943e-09,9.30201807924103,8.78638967159784,12.237052196699,4.6781810828198,7.57153525242996,1.02410425621277,0.0683599136177293,"Positive","male_VKdef_Ellis et al. 2021_Positive"
"262","e9ee7876c9e2cef1274334c3258ece4a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium",-1.7167071591083,1.58588911779858,-1.08226666313967,0.376089837842133,1,"male","Ellis et al. 2021","Combo",11.7213943107568,2.06774643022744,5.70468467735331,3.39578622106723e-06,0.00520882473215962,2.11262400488579,1.05820042430412,10.3477878123691,8.45360249786594,6.58590628347674,0.916409164082683,0.224649066113517,"Positive","male_Combo_Ellis et al. 2021_Positive"
"263","e9ee7876c9e2cef1274334c3258ece4a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium",-1.7167071591083,1.58588911779858,-1.08226666313967,0.376089837842133,1,"male","Ellis et al. 2021","VKdef",12.8737836466909,2.17156810880063,5.96637935456712,1.26660934203116e-06,0.00195471971326671,2.11262400488579,1.24842783924278,11.4212025926709,9.05760605974757,7.3922694899103,0.977206942837856,0.130859632935921,"Positive","male_VKdef_Ellis et al. 2021_Positive"
"264","ea058e1daf36b416ff33f8590ced424c","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_Clostridiales",-1.66123102642231,1.21601972529836,-1.36582896973463,0.321693804859576,0.959437999781944,"male","Ellis et al. 2021","Combo",8.97333651490952,1.58549574358779,5.72404389677543,1.57028209686569e-05,0.0239490998919142,5.57778320717058,2.0724080089487,7.98519177251217,4.76297868722043,7.55616299662697,0.596019461835549,0.301092091608169,"Positive","male_Combo_Ellis et al. 2021_Positive"
"265","ea058e1daf36b416ff33f8590ced424c","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_Clostridiales",-1.66123102642231,1.21601972529836,-1.36582896973463,0.321693804859576,0.959437999781944,"male","Ellis et al. 2021","MK4",9.20002960226534,1.58549574358779,5.86439249860413,9.13334395039299e-06,0.0139743199887522,5.57778320717058,2.06862518352472,8.30716391232335,3.59635961233753,7.46948625714573,0.593283016634529,0.275000057399744,"Positive","male_MK4_Ellis et al. 2021_Positive"
"266","ea058e1daf36b416ff33f8590ced424c","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_Clostridiales",-1.66123102642231,1.21601972529836,-1.36582896973463,0.321693804859576,0.959437999781944,"male","Ellis et al. 2021","MK9",10.0536620342875,1.62135963373115,6.26187113597705,1.48724562256624e-06,0.00231179575418256,5.57778320717058,1.94616310643299,8.58820726285281,4.95718551035587,5.92208395536298,0.712424186983442,0.236111202983967,"Positive","male_MK9_Ellis et al. 2021_Positive"
"267","ea058e1daf36b416ff33f8590ced424c","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_Clostridiales",-1.66123102642231,1.21601972529836,-1.36582896973463,0.321693804859576,0.959437999781944,"male","Ellis et al. 2021","VKdef",11.0409076982619,1.66510358479287,6.69745940309881,3.38822166074568e-07,0.00052678380572672,5.57778320717058,2.07664301021942,9.34294855150369,7.29547535039319,6.17040020973133,0.960702063035012,0.146199054786933,"Positive","male_VKdef_Ellis et al. 2021_Positive"
"268","f217a08093b665ce81a406001a6a00dc","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","uncultured_bacterium",-1.76392144309387,1.33165764223053,-1.32300984433354,0.306405156853135,0.99183394390118,"male","Ellis et al. 2021","MK9",10.0706045728981,1.77554352297405,5.71845879112649,6.67872266057888e-06,0.0103158945770658,3.09784986338536,1.66268897871965,7.79698200225788,6.00248299582729,5.75178504430453,0.863272058747527,0.204861224883362,"Positive","male_MK9_Ellis et al. 2021_Positive"
"269","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.8572583917726,0.841273737207374,-2.18925757474651,0.159154824734505,0.891580817993151,"male","Ellis et al. 2021","Combo",11.9892574597992,1.09688675420723,11.1515522279053,4.14272668749392e-11,6.54073818530432e-08,8.50245425114641,7.5464174101311,10.2058870383539,5.92768600123643,7.38147444272075,0.839350232958544,0.160686555024226,"Positive","male_Combo_Ellis et al. 2021_Positive"
"270","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.8572583917726,0.841273737207374,-2.18925757474651,0.159154824734505,0.891580817993151,"male","Ellis et al. 2021","MK4",11.8810906098979,1.09688675420723,11.050283773688,5.77605980217865e-11,9.11406432653737e-08,8.50245425114641,7.5464174101311,9.74026721499368,4.22687547309689,7.09453869615995,0.75366349670806,0.215625085519738,"Positive","male_MK4_Ellis et al. 2021_Positive"
"271","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.8572583917726,0.841273737207374,-2.18925757474651,0.159154824734505,0.891580817993151,"male","Ellis et al. 2021","MK9",11.5477225641334,1.1216983162765,10.5004788755594,2.33080099519108e-10,3.67766503383089e-07,8.50245425114641,8.11298147174094,9.66732861513201,3.80848052594743,7.11469457503086,0.658848061898778,0.2656250754462,"Positive","male_MK9_Ellis et al. 2021_Positive"
"272","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.8572583917726,0.841273737207374,-2.18925757474651,0.159154824734505,0.891580817993151,"male","Ellis et al. 2021","PK",11.1031248287255,1.09688675420723,10.3227682907478,4.11027424070134e-10,6.50671425179322e-07,8.50245425114641,8.20055524731437,9.28235294987171,2.73734107701059,7.60082453920362,0.586453232845507,0.322932958378304,"Positive","male_PK_Ellis et al. 2021_Positive"
"273","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.8572583917726,0.841273737207374,-2.18925757474651,0.159154824734505,0.891580817993151,"male","Ellis et al. 2021","VKdef",11.3587756437685,1.15196150726288,10.0568901573775,8.10444907311058e-10,1.27368978611395e-06,8.50245425114641,8.02758651741747,9.47697621890692,2.19791397910032,6.95418383984282,0.612695118189562,0.308593821294109,"Positive","male_VKdef_Ellis et al. 2021_Positive"
"274","00712058002f8c2c9f2943f582bbae81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.99198237549765,0.827253300985105,-2.43023313333635,0.16249664422231,0.81170555600285,"female","Ellis et al. 2021","Combo",9.67271899262947,1.10300440131347,9.00792609136107,7.2119122210692e-08,0.000107627683576243,7.14102841671318,6.59855754994736,7.71092213422322,1.49278032589084,5.60688842736399,0.522613137539264,0.336221883009631,"Positive","female_Combo_Ellis et al. 2021_Positive"
"275","00712058002f8c2c9f2943f582bbae81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.99198237549765,0.827253300985105,-2.43023313333635,0.16249664422231,0.81170555600285,"female","Ellis et al. 2021","MK4",10.6026501676767,1.07860634189878,10.1005252852833,3.96829183416873e-09,5.95104596515162e-06,7.14102841671318,6.13509925549215,8.74564105283292,2.93827013516498,6.4300356349173,0.773955512108122,0.1747271034547,"Positive","female_MK4_Ellis et al. 2021_Positive"
"276","00712058002f8c2c9f2943f582bbae81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.99198237549765,0.827253300985105,-2.43023313333635,0.16249664422231,0.81170555600285,"female","Ellis et al. 2021","MK9",10.0056808621242,1.10300440131347,9.31916589852408,3.08846175729231e-08,4.63248662105738e-05,7.14102841671318,6.3542893641499,7.93199834805271,2.57678592030018,5.80393992646784,0.643553842393117,0.253033010707676,"Positive","female_MK9_Ellis et al. 2021_Positive"
"277","00712058002f8c2c9f2943f582bbae81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.99198237549765,0.827253300985105,-2.43023313333635,0.16249664422231,0.81170555600285,"female","Ellis et al. 2021","PK",9.80916496752484,1.10300440131347,9.13546745120569,5.13599379771441e-08,7.66168607042596e-05,7.14102841671318,6.61922353513305,7.79104057380227,1.63708798629483,5.81535475559803,0.501170691017441,0.31770838613909,"Positive","female_PK_Ellis et al. 2021_Positive"
"278","00712058002f8c2c9f2943f582bbae81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.99198237549765,0.827253300985105,-2.43023313333635,0.16249664422231,0.81170555600285,"female","Ellis et al. 2021","VKdef",10.3381456123768,1.10300440131347,9.6287063969543,1.32358568696788e-08,1.98047703854837e-05,7.14102841671318,6.3542893641499,8.47304564839362,3.27036871485948,6.58415708347941,0.735055300039223,0.19270845736486,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"279","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.75254477290214,0.93542251927093,10.7727881618415,7.99334722238406e-11,1.17929873262072e-07,"female","Ellis et al. 2021","Combo",-11.927211262584,1.24723002569457,-9.8302639392583,2.28782081126977e-09,3.46485877698172e-06,0.956055579630914,2.02074045638039,-1.52058852275163,-7.66568501798004,8.48424934966815,-0.794516565220965,0.24131953316521,"Negative","female_Combo_Ellis et al. 2021_Negative"
"280","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.75254477290214,0.93542251927093,10.7727881618415,7.99334722238406e-11,1.17929873262072e-07,"female","Ellis et al. 2021","MK4",-11.9386568084209,1.21964174750235,-10.0716083207312,5.72064231055269e-10,8.68397690721723e-07,0.956055579630914,2.37379646821918,-1.43646251344874,-6.44564652522151,8.9738911479599,-0.695934468243951,0.270312559228734,"Negative","female_MK4_Ellis et al. 2021_Negative"
"281","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.75254477290214,0.93542251927093,10.7727881618415,7.99334722238406e-11,1.17929873262072e-07,"female","Ellis et al. 2021","MK9",-11.7333933280821,1.24723002569457,-9.68765211883996,1.91902323459087e-08,2.89702945516952e-05,0.956055579630914,2.04394065145566,-1.26623680181858,-6.69699599031469,8.74288920438874,-0.704944139972124,0.276041737037385,"Negative","female_MK9_Ellis et al. 2021_Negative"
"282","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.75254477290214,0.93542251927093,10.7727881618415,7.99334722238406e-11,1.17929873262072e-07,"female","Ellis et al. 2021","PK",-12.078105372965,1.24723002569457,-9.95943029819196,1.00277765258117e-09,1.52255547129602e-06,0.956055579630914,2.06905446950196,-1.60785848388128,-8.10316883015169,8.8012786888631,-0.82240548759519,0.246527863463817,"Negative","female_PK_Ellis et al. 2021_Negative"
"283","02b282568bb934d870824315c232fd8b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,9.75254477290214,0.93542251927093,10.7727881618415,7.99334722238406e-11,1.17929873262072e-07,"female","Ellis et al. 2021","VKdef",-11.8795800539212,1.24723002569457,-9.79435448816014,1.48679927328144e-08,2.23808721464148e-05,0.956055579630914,2.03246181448425,-1.36347623213913,-7.72200462026262,8.9653712613428,-0.769969219634062,0.259965416030063,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"284","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.67357921697791,0.80687516715775,-2.09718640366383,0.164229021796954,0.901695624397603,"female","Ellis et al. 2021","Combo",12.0364078773502,1.07583355621033,11.584053877834,9.8530087862864e-12,1.49435396370415e-08,9.30570096587429,8.61818517202438,10.4779022965342,1.99347301515914,7.88121099551015,0.676749587166386,0.251299909404369,"Positive","female_Combo_Ellis et al. 2021_Positive"
"285","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.67357921697791,0.80687516715775,-2.09718640366383,0.164229021796954,0.901695624397603,"female","Ellis et al. 2021","MK4",12.7775867644414,1.05203650608662,12.5783994982597,5.86043588005732e-13,8.90232628444293e-10,9.30570096587429,8.36941206806241,11.0015893747655,3.77380913349606,7.23137883462334,0.911522911467307,0.12324510658472,"Positive","female_MK4_Ellis et al. 2021_Positive"
"286","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.67357921697791,0.80687516715775,-2.09718640366383,0.164229021796954,0.901695624397603,"female","Ellis et al. 2021","MK9",11.3005241391997,1.07583355621033,10.8736958239417,7.76840971096465e-11,1.17462275808795e-07,9.30570096587429,9.08540464721485,9.52331277355448,1.82022300956889,8.38038830394869,0.522030141151878,0.395147341143732,"Positive","female_MK9_Ellis et al. 2021_Positive"
"287","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.67357921697791,0.80687516715775,-2.09718640366383,0.164229021796954,0.901695624397603,"female","Ellis et al. 2021","PK",11.4018377043332,1.07583355621033,10.9707832090591,5.6423333490139e-11,8.52912808413975e-08,9.30570096587429,8.61818517202438,9.55553362644255,6.73852500014906,7.36224912988285,0.58425108939381,0.381282527157928,"Positive","female_PK_Ellis et al. 2021_Positive"
"288","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,-1.67357921697791,0.80687516715775,-2.09718640366383,0.164229021796954,0.901695624397603,"female","Ellis et al. 2021","VKdef",12.6755108599885,1.07583355621033,12.2014277918497,1.6687853372979e-12,2.53029514940233e-09,9.30570096587429,8.61818517202438,10.9667942207412,2.53640474406728,7.60591357819051,0.797763840567128,0.145580767553191,"Positive","female_VKdef_Ellis et al. 2021_Positive"
"289","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",11.2144254683712,0.370459745060297,30.2776537559233,3.98507964181289e-42,6.11953580927947e-39,"female","Ellis et al. 2021","Combo",-2.60487751070547,0.493946326747062,-5.27472856655222,1.60546101883943e-06,0.00241855121699219,9.83674554774468,9.99662028205898,8.46645116310759,-1.29650406566431,1.77581532282058,-0.602335051616519,0.263431618753567,"Negative","female_Combo_Ellis et al. 2021_Negative"
"290","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",11.2144254683712,0.370459745060297,30.2776537559233,3.98507964181289e-42,6.11953580927947e-39,"female","Ellis et al. 2021","MK4",-2.2096762848271,0.483020412205569,-4.57559521771352,2.16254912731462e-05,0.0323124342143462,9.83674554774468,9.92326386748971,9.22769338224858,-0.866774342734388,2.1759203905744,-0.381764063679399,0.337500036965111,"Negative","female_MK4_Ellis et al. 2021_Negative"
"291","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",11.2144254683712,0.370459745060297,30.2776537559233,3.98507964181289e-42,6.11953580927947e-39,"female","Ellis et al. 2021","MK9",-2.72272489640078,0.493946326747062,-5.51303533695938,6.11375502838213e-07,0.000923313562667135,9.83674554774468,9.94124907741046,8.30999774376893,-1.22560699050001,2.13046912221498,-0.58344660894673,0.26516472013014,"Negative","female_MK9_Ellis et al. 2021_Negative"
"292","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",11.2144254683712,0.370459745060297,30.2776537559233,3.98507964181289e-42,6.11953580927947e-39,"female","Ellis et al. 2021","PK",-2.62298432374849,0.493946326747063,-5.31134401567357,1.36694130936817e-06,0.00205974397957017,9.83674554774468,9.98612518204836,8.64814272155864,-1.22438533394221,1.77438259160052,-0.64425159974092,0.272569516471068,"Negative","female_PK_Ellis et al. 2021_Negative"
"293","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",11.2144254683712,0.370459745060297,30.2776537559233,3.98507964181289e-42,6.11953580927947e-39,"female","Ellis et al. 2021","VKdef",-2.5785278568446,0.493946326747062,-5.2211646911274,1.91076066512544e-06,0.00287434117519176,9.83674554774468,10.0172159934557,8.84572205037092,-1.24094237869107,1.95795125185341,-0.627751794907997,0.262152854990715,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"294","0b34c931c593a313bad78af065d21afa","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",8.23693752829963,1.34972455166423,6.16473162178345,1.4908279140541e-06,0.0021164600431614,"female","Ellis et al. 2021","Combo",-10.4279135963294,1.7996327355523,-5.84870105221711,1.12125355908651e-05,0.0159542943321807,0.942618265469652,1.94957739594133,-1.46613142269309,-5.46813410194324,8.20401597396576,-0.658788502482361,0.253472304031464,"Negative","female_Combo_Ellis et al. 2021_Negative"
"295","0b34c931c593a313bad78af065d21afa","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",8.23693752829963,1.34972455166423,6.16473162178345,1.4908279140541e-06,0.0021164600431614,"female","Ellis et al. 2021","MK4",-9.31301528993943,1.7598255087141,-5.32374492901216,2.04759806482022e-05,0.026035842629619,0.942618265469652,1.45260086495573,-0.71322896328742,-4.72989286701122,8.66125784594303,-0.552336838584985,0.31357258681737,"Negative","female_MK4_Ellis et al. 2021_Negative"
"296","0b34c931c593a313bad78af065d21afa","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",8.23693752829963,1.34972455166423,6.16473162178345,1.4908279140541e-06,0.0021164600431614,"female","Ellis et al. 2021","MK9",-9.92906812431806,1.79963273555231,-5.56095041288029,1.22323547884513e-05,0.0181119082440044,0.942618265469652,1.6427218168627,-1.07980700395654,-5.05099537636244,8.07342606749489,-0.657176694676154,0.289428140327002,"Negative","female_MK9_Ellis et al. 2021_Negative"
"297","0b34c931c593a313bad78af065d21afa","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",8.23693752829963,1.34972455166423,6.16473162178345,1.4908279140541e-06,0.0021164600431614,"female","Ellis et al. 2021","PK",-10.49060624964,1.79963273555231,-5.88075754030605,9.80966765081956e-06,0.014506364226831,0.942618265469652,1.9481351954382,-1.55789589225937,-6.38291173348051,8.20094257047843,-0.734353079459751,0.237847313030844,"Negative","female_PK_Ellis et al. 2021_Negative"
"298","0b34c931c593a313bad78af065d21afa","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",8.23693752829963,1.34972455166423,6.16473162178345,1.4908279140541e-06,0.0021164600431614,"female","Ellis et al. 2021","VKdef",-10.2517661573923,1.79963273555231,-5.74816165337584,7.43873772029308e-06,0.0109990367604093,0.942618265469652,1.93051188151294,-1.5379077373088,-5.34419795052762,7.33691294506357,-0.68613835273434,0.258232314683557,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"299","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,11.1305094114333,0.380590023594066,29.2789876473205,2.60982626583117e-40,4.00350481909115e-37,"female","Ellis et al. 2021","Combo",-4.47262147042772,0.507453364792087,-8.82220486697825,1.05658884419491e-12,1.61939641557529e-09,8.05774343949476,9.13833709788075,6.82680317028414,-2.5299191479853,2.72913945819678,-0.804580861337775,0.24131953316521,"Negative","female_Combo_Ellis et al. 2021_Negative"
"300","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,11.1305094114333,0.380590023594066,29.2789876473205,2.60982626583117e-40,4.00350481909115e-37,"female","Ellis et al. 2021","MK4",-4.22398918082832,0.496228679442113,-8.51894203110615,3.37097016966936e-12,5.15964035385785e-09,8.05774343949476,9.11653269356351,7.14072017588323,-2.0714861777396,3.1123763987598,-0.615103727896195,0.274571040224829,"Negative","female_MK4_Ellis et al. 2021_Negative"
"301","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,11.1305094114333,0.380590023594066,29.2789876473205,2.60982626583117e-40,4.00350481909115e-37,"female","Ellis et al. 2021","MK9",-4.26769971709644,0.507453364792087,-8.41764112636782,5.93355226063963e-12,9.08716261092957e-09,8.05774343949476,8.95464769741777,6.77873295066889,-2.10693310787933,2.92998410712997,-0.67680611387916,0.247833706832195,"Negative","female_MK9_Ellis et al. 2021_Negative"
"302","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,11.1305094114333,0.380590023594066,29.2789876473205,2.60982626583117e-40,4.00350481909115e-37,"female","Ellis et al. 2021","PK",-3.81332270028846,0.507453364792088,-7.52352763527854,2.50028248105494e-10,3.81391305254511e-07,8.05774343949476,9.13833709788075,7.3102700981676,-1.7560822154746,2.4709714286903,-0.544936175496014,0.31597227568775,"Negative","female_PK_Ellis et al. 2021_Negative"
"303","109d8be93136956ca2520f3ee1ed4fa9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,11.1305094114333,0.380590023594066,29.2789876473205,2.60982626583117e-40,4.00350481909115e-37,"female","Ellis et al. 2021","VKdef",-4.80442862278572,0.507453364792087,-9.47709309326811,7.86749138059761e-14,1.20734994918381e-10,8.05774343949476,9.13833709788075,6.62172001472878,-2.65031398175996,2.58408445956626,-0.93772187126892,0.175043468373001,"Negative","female_VKdef_Ellis et al. 2021_Negative"
"304","162aba355417e2f3853de66ffbf707f8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.8245146338334,0.865375263071307,-2.08823370120262,0.172491461583524,0.921627139785286,"female","Ellis et al. 2021","Combo",8.54507755302315,1.15383368409507,7.57198637772307,3.43107007046343e-07,0.000510104393837365,5.96537510112944,4.80625480244654,6.80016066246886,2.68152134430299,5.42812206078936,0.497702113085138,0.318890866736152,"Positive","female_Combo_Ellis et al. 2021_Positive"
