"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.female","rab.win.male","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Group","Study","direct"
"425","fb47416fcbf479bc07bc0bdb67f44143","d__Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39",NA,-0.711530344242015,-2.37111182680002,3.92765794653677,6.32701029277331,2.43205098893362,2.72922366557008,0.000547999460257121,0.038834180446105,0.940437564973534,0,0,"Glrx1 KO + Standard chow","Zou et al. 2021","Positive"
"426","0047d48fbaf4753f25019037ff802349","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",-0.100241040274025,2.78555850491616,-3.21482948613843,-5.93963772527104,3.2514949828028,-1.75756726419646,0.00938570254461066,0.00891205588030411,0.224941501055476,0.00186011904761904,0.0274156570228916,"High fat chow","Zou et al. 2021","Negative"
"427","24d85f159f2081c049be325ea9a9bdac","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.99694604429171,8.11838145531702,3.44111062209677,-4.73515527710004,2.70335761776333,-1.75248294444432,0.000219271997703997,0.00827101511275986,0.248007708494779,0,0,"High fat chow","Zou et al. 2021","Negative"
"428","39a9c381ea495491b4da8479d19263b7","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",0.108114254050314,3.33376145421148,-3.23584800577102,-6.88330919517161,3.33601879531808,-2.00630030465223,0.00624650261791835,0.00643446833305453,0.185117753152833,0.000682043650793648,0.00931092260844862,"High fat chow","Zou et al. 2021","Negative"
"429","516f99f6dbcb20a7bc67fda26b5c9d15","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,-0.310282747154758,4.96562298840101,-3.26161531381022,-7.69253323669281,4.47834248140743,-1.81580294531364,0.0187553159710489,0.0073635878516755,0.226221994698302,0.00254216269841269,0.0398045363885033,"High fat chow","Zou et al. 2021","Negative"
"430","71d0937e2f4a23d6ba87c333b8ccdea6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",1.20654025296382,3.10027983921113,-3.317220087446,-7.33718777986921,3.2353155216112,-2.25751275758535,0.000219271997703997,0.00426625625278856,0.157634963149885,6.2003968253968e-05,0.00105849631519274,"High fat chow","Zou et al. 2021","Negative"
"431","832c75f7c1e0c420bef1a9e8455f208e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",2.03713505671075,4.7767395995794,-3.06779648128444,-7.82790712902818,2.28443031727394,-3.39275604293165,0.000219271997703997,0.00366906716663165,0.149003479393598,0,0,"High fat chow","Zou et al. 2021","Negative"
"432","9d453a3d12a5fae1cf9919b180d9f4b2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2","Lachnospiraceae_bacterium",2.23563534926969,8.6893962186525,-2.49048915722997,-10.6878782029563,4.58588073534711,-2.55994398964275,0.000219271997703997,0.00103389326021985,0.085667785297596,0,0,"High fat chow","Zou et al. 2021","Negative"
"433","a1d94686c329d9a7bc674627e2180285","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group","mouse_gut",-0.189367504730396,1.56019200796478,-3.44908608324476,-5.32543604426431,3.12648813484916,-1.64386140051504,0.0186968885232752,0.0187188053343244,0.295029326932559,0.00334821428571428,0.0413977018031686,"High fat chow","Zou et al. 2021","Negative"
"434","ba40cdfb97fbc88245f81b360e20416b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_bacterium",4.43566549755824,5.56610927043727,3.51779362723662,-2.02944465534764,1.05938938570643,-1.95219477690241,0.00315633708546304,0.0052215479936245,0.199213905539618,0.000806051587301584,0.0141106209107687,"High fat chow","Zou et al. 2021","Negative"
"435","c6afc46d9b03e24bf88d4f2a4f554116","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_bacterium",4.91797541948455,5.9424568831495,3.89977481733909,-2.1752088743746,1.03757485297192,-2.10969273136982,0.00624650261791835,0.00299346429200275,0.162161576044551,0.000496031746031744,0.00930335798378522,"High fat chow","Zou et al. 2021","Negative"
"436","15f2932bc12de0860594b2b8a24f33d2","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",NA,5.05484427303116,5.74819364909564,3.6075185100029,-2.54196553245898,2.80065268309708,-0.82717509709259,0.13269736137556,0.0006910081375448,0.070630198021426,0.000117269236331177,0.0173955465082351,"beef-chow","Lyte et al. 2022","Negative"
"437","1d2d94585a3233a3640f395e89e16519","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium",1.17225837598206,-0.841673165449363,3.2213679518872,3.97192774452188,3.69824947104452,0.965245406036865,0.119687827597768,0.00234205714787498,0.10167385113015,0.000119383457006451,0.0203038912842931,"beef-chow","Lyte et al. 2022","Positive"
"438","52cb96b8b33e9d957ed5c42949c6fffc","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",3.19645991843374,4.65839489901675,1.07141354994817,-3.24585219931836,3.45568357678445,-0.872679795335332,0.130208384590679,0.0033275433795752,0.145991105852424,0.000103053673665041,0.01507998969899,"beef-chow","Lyte et al. 2022","Negative"
"439","85b56855328542ab9247d91cf3a72d03","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA,1.36855439681035,-0.80903136686514,6.14153842277294,7.15423768775463,5.54181739880494,1.17281887350666,0.0763889831428435,9.20676797797754e-06,0.00517535028029335,5.21222680051336e-06,0.00268761396787341,"beef-chow","Lyte et al. 2022","Positive"
"440","9bdcbb3f4af192dc18dd944697425795","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","unidentified",2.51556668083516,-0.484624892940825,6.48275507129163,6.58085479232952,5.57434572884842,1.03891206056397,0.15177801289918,0.000499660382015078,0.0493194089871608,0.000211059387219771,0.0351535117030135,"beef-chow","Lyte et al. 2022","Positive"
"441","a5d1217aa1cbc154c499796f9040d954","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA,3.92416514081811,7.3230031383416,0.923715673552177,-6.04614121165115,5.4410725922997,-0.991218060258868,0.135416715551136,0.000887887224052311,0.0689660629446648,0.00017253134775019,0.022695538297427,"beef-chow","Lyte et al. 2022","Negative"
"442","addf1e3d60f6910392223e40dcfa898b","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium",6.4662583039253,8.19106743824114,3.19396178836374,-4.9925401911384,4.01283416511234,-1.13584522090801,0.113715337946146,5.85252721587266e-05,0.0168981629763024,1.87900219109413e-05,0.00721459986878106,"beef-chow","Lyte et al. 2022","Negative"
"443","af586a1b48c437a75ad21d216f515bd5","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","uncultured_bacterium",3.47378553115719,4.83861461873918,0.802733125741873,-3.25536683578526,3.99637545944763,-0.745914023919426,0.15017365414216,0.00606683066148285,0.187706075998741,0.000373115472758192,0.0358837867850323,"beef-chow","Lyte et al. 2022","Negative"
"444","e6aa547d15ab924a4ae5f47c24bd732d","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014",NA,0.940135371126813,3.48439961407103,-1.24725560871117,-4.50946846768275,3.87648823965871,-1.04441750403639,0.118820525395747,0.00242148359394303,0.0752856845358555,0.000137315618224357,0.0157087147415583,"beef-chow","Lyte et al. 2022","Negative"
"445","ea128b471fd4948df906712c2422709e","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","unidentified",0.907128108201067,5.07537241732588,-1.32953643302888,-6.28537633159604,4.92659242594343,-1.14748902472452,0.119791723272661,0.000126499794718984,0.0205851756020797,0.000108565680729196,0.0139658577038262,"beef-chow","Lyte et al. 2022","Negative"
"446","2fa5dbbf2dde49213390762133b12b73","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium","Ileibacterium_valens",1.8275737164874,-0.873450123194885,4.23500893536131,6.16412851267294,8.741120757532,0.867356228230328,0.130649182964598,0.000267391271973212,0.0606539683233917,5.62796888424321e-05,0.0162867741862682,"control","Lyte et al. 2022","Positive"
"447","56a2cf2ce53f62923ca9c6771095dbe3","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,3.55560168424385,0.554134823124476,4.34445490640507,3.84002243715997,3.95789189703706,0.868902300398869,0.16105180192588,0.000337353642778333,0.0723783626306891,0.000221554551773501,0.0391517062668734,"control","Lyte et al. 2022","Positive"
"448","6f2414f3216c719e8f1a44de9f625c94","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_acidifaciens",6.45207533030036,5.70567214527994,7.4734352983652,1.85168750253485,1.92639039876146,0.932537289664067,0.135579337082546,0.00021035152341118,0.0599617811511196,4.58501475634077e-05,0.0183298101618946,"control","Lyte et al. 2022","Positive"
"449","156475c9dd17e8175e529b71bf67277a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.95361415237869,5.79927805883627,8.06340551183049,2.66563999143646,4.82134338127458,0.649748313246723,0.181250027312367,0.000833983703996184,0.0527815652777735,0.000281154556020615,0.0195648782294523,"chow-stress","Lyte et al. 2022","Positive"
"450","2fa5dbbf2dde49213390762133b12b73","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium","Ileibacterium_valens",4.32632188328259,-1.0891082227864,10.3655837016248,11.7508845575475,3.69335437189625,3.10716618505016,5.48270211764085e-05,2.92534416829193e-10,1.01750247687507e-07,0,0,"chow-stress","Lyte et al. 2022","Positive"
"451","3215ddc073c6860993bbd4c1fbf91f1a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-001",NA,5.14141122243982,0.316479509836882,8.17298574016145,7.39909952080251,4.21901074172152,1.6616328654952,0.0382515254696569,4.50555847218009e-07,8.53370193663805e-05,7.66738117961852e-09,2.70256959815935e-06,"chow-stress","Lyte et al. 2022","Positive"
"452","3b482b3f9da81db80a221a66031aa159","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","uncultured_bacterium",5.01553727975385,3.53556410288588,5.85774225676427,2.39861992550123,2.85961976400663,0.779243971895036,0.172656279138971,0.00126002037611397,0.0585084193835313,0.000265035542721802,0.0180203659016902,"chow-stress","Lyte et al. 2022","Positive"
"453","5c934289cf483c9d99b547c60953441e","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","uncultured","uncultured_bacterium",1.15369749245754,-0.707479647148224,2.97232464133981,3.41500537627634,4.10576226137141,0.739504175758445,0.190625025497293,0.00783197308186617,0.156266929074952,0.00112798440367266,0.0449052133442299,"chow-stress","Lyte et al. 2022","Positive"
"454","6d3af5b5d2a33eb1fa3ed7c81cd79976","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","unidentified",1.3724945487495,-0.776553498514814,3.63199347343586,4.1427854919959,4.27289184924614,0.849927607676022,0.153005498474314,0.00372135434572833,0.0886597042453199,0.000287915158113638,0.0159421640170401,"chow-stress","Lyte et al. 2022","Positive"
"455","792414595e6b14288cdd54bd5dadab5b","d__Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39","uncultured_Lachnospiraceae",1.62537428171972,-1.01159319356979,5.47728431548839,6.17387520407646,3.43391709547243,1.71652044250958,0.0429353480836352,1.31154449950835e-06,0.000178934736024674,5.74145079725724e-08,1.18985979795408e-05,"chow-stress","Lyte et al. 2022","Positive"
"456","832ed1cf8ff04bc17fa79e03d935baee","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,1.93839274082453,-0.08659673444782,3.11223455883212,3.10539090171309,3.3799612968313,0.818659681883294,0.156250033154865,0.00510441377699573,0.0946271018664147,0.000275426699714575,0.0152754626269943,"chow-stress","Lyte et al. 2022","Positive"
"457","85b56855328542ab9247d91cf3a72d03","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA,0.912920243106661,-0.749160674076089,3.43289458962521,5.89879530499343,6.31982310676046,0.887766909011275,0.169531279846662,0.00111381039268864,0.0444206891627807,0.000588272197805131,0.0273942132052769,"chow-stress","Lyte et al. 2022","Positive"
"458","9bdcbb3f4af192dc18dd944697425795","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","unidentified",2.04666900879893,-0.815074889984434,6.7572535435555,7.40965501054194,5.14668798761762,1.22842026059973,0.120218624822611,2.92898140500427e-05,0.00262404720288169,1.94520560597867e-05,0.00209099170215636,"chow-stress","Lyte et al. 2022","Positive"
"459","9ed21467ab452447244d5fe3ad21a91d","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter","uncultured_Clostridiales",0.837568745833579,-0.975373425572498,3.58611876525407,4.26086156060823,4.06268309912783,0.957781678014138,0.133593790252547,0.00169204377476679,0.044590968597912,0.000171094085225742,0.00941147999042708,"chow-stress","Lyte et al. 2022","Positive"
"460","addf1e3d60f6910392223e40dcfa898b","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium",7.94416201740674,9.16915672480479,6.40270672673257,-2.5356592123486,1.99194612778465,-1.1673040426027,0.0921155966587722,5.11350414516871e-06,0.00353756127404089,1.69638101428255e-06,0.00114761520601569,"chow-stress","Lyte et al. 2022","Negative"
"461","af586a1b48c437a75ad21d216f515bd5","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","uncultured_bacterium",3.39104365007494,4.61132706231047,0.865361575316455,-3.53185800473743,3.70721167177852,-0.886576487890392,0.124218793922842,0.00295464956870408,0.101427519047568,3.04771652464742e-05,0.00891136394741457,"chow-stress","Lyte et al. 2022","Negative"
"462","b07e81a9d95bb89a8b08afb8f0dc1493","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,6.85960624790849,6.06417418385404,8.27642272062566,2.25577856696633,3.32390699167319,0.582428173035595,0.206250022815959,0.00322602754290286,0.129438231754086,0.000902817642469493,0.0445901960421148,"chow-stress","Lyte et al. 2022","Positive"
"463","bab562fb6ace7910af4a9d0d0ce79102","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",4.77308515770961,0.778051182626159,6.45178876015071,5.79412657040802,3.80701789313714,1.3962209685184,0.0538642797583139,3.11049128060188e-06,0.000447555339622308,4.64640372930397e-08,1.00739716773094e-05,"chow-stress","Lyte et al. 2022","Positive"
"464","cdeef7f2d7f8fdaab841de3024c01879","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,0.735446026339286,4.32293134686851,-1.38918960486341,-5.32842957794446,4.05332525086027,-1.23853190485493,0.0967994340374798,0.000329254622224359,0.0353449410827029,2.73514695865013e-05,0.00627311484512488,"chow-stress","Lyte et al. 2022","Negative"
"465","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",5.77970824508304,4.52183713115054,6.54873792753782,2.09630331645686,2.98186608653939,0.602882603580208,0.19453127478947,0.00196781700948216,0.0907656350366094,0.000477232471076771,0.0281222523852431,"chow-stress","Lyte et al. 2022","Positive"
"466","dfd04dd57aa806db4443fa7ca2afc9ec","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,3.25817851593716,-0.705068330205559,5.38875733048791,5.93626936473267,3.38203465618546,1.68437994189577,0.0437501386713619,2.09863737507879e-06,0.000294361716951239,1.93945308372273e-08,4.84987543138858e-06,"chow-stress","Lyte et al. 2022","Positive"
"467","fa8bdfa902a0b3b348fda601e6f3afb5","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,5.78257868920899,4.13450337049756,6.73362843170205,2.74502743785362,2.36171115832401,1.07913872553384,0.0843750684081074,4.73261192374883e-05,0.00403438433605007,1.3516385874747e-06,0.000205776856452961,"chow-stress","Lyte et al. 2022","Positive"
"468","016b82dbb5578dafeefa3879a275e076","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","uncultured_bacterium",3.17283523810471,0.961584358088097,4.03476806691065,2.91881539069677,3.4823253469063,0.70572119465667,0.168402814948579,0.00390366240980286,0.0739188975139707,0.000497333872152204,0.0240975490349245,"beef-chow-stress","Lyte et al. 2022","Positive"
"469","05f062594f2319338bff014f9682d15c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-001","unidentified",0.840122358525375,-0.948691657437583,4.53879834858175,4.90740181933531,4.42331530411995,0.951243146398065,0.144965322742948,0.00367803629915494,0.0567812648116665,0.000352712945525196,0.0164156892547407,"beef-chow-stress","Lyte et al. 2022","Positive"
"470","156475c9dd17e8175e529b71bf67277a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.32268829156012,4.08931969718904,8.28171713880743,4.18855537883832,4.86714855449317,0.812303417556275,0.146574198656516,0.00150193343972225,0.0533079042984686,0.000104843490765382,0.0101631827629224,"beef-chow-stress","Lyte et al. 2022","Positive"
"471","23dc02b77279e907c1a638a3573ff2ac","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","uncultured_bacterium",3.29098167748831,-0.13489692116887,4.32792742467364,4.39084851247944,3.87152322435882,0.995156726731823,0.137901175224626,0.000130426976444354,0.014381399472883,0.000108622576426251,0.00994044197299765,"beef-chow-stress","Lyte et al. 2022","Positive"
"472","3215ddc073c6860993bbd4c1fbf91f1a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-001",NA,3.4715688981049,0.961351498364022,6.70271636678672,5.05283875483563,5.07314419592015,0.920906571222698,0.15277781988952,0.000894594186463149,0.040191840462333,0.000176016786069131,0.0132127084745163,"beef-chow-stress","Lyte et al. 2022","Positive"
"473","38f1b7b7293e98256feeeb6120a40fdd","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_ventriosum_group","uncultured_Clostridiales",4.4829932585118,1.47570429191144,6.27034903366889,3.96693101627783,5.04921616478172,0.734250073477182,0.171875036189622,0.00290076958925676,0.0793916139612339,0.000308457346959804,0.0193334358927287,"beef-chow-stress","Lyte et al. 2022","Positive"
"474","40de97b38839e2db1aaedde6f2e7466a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,4.00759397437329,2.02817968091677,5.6629946912327,3.5844265041202,4.12416282730352,0.770969208747254,0.165798649043462,0.00170084513479798,0.0579717115266039,0.000233027603128629,0.0160893825651453,"beef-chow-stress","Lyte et al. 2022","Positive"
"475","551c50d2cb548ec954b999d2bf9b5017","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","uncultured_bacterium",6.62275232951095,4.15103316179527,9.34130676387593,4.53766408385915,4.35146633775506,0.97978835004572,0.141370384548102,8.0584274269397e-05,0.0125583478980582,3.80779409664741e-05,0.00632803869201209,"beef-chow-stress","Lyte et al. 2022","Positive"
"476","615aa537d9029453bc2a28251a5026a0","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Adlercreutzia",NA,4.81609777218999,3.49544526307153,5.93023310311418,2.41582762548928,2.71444197090361,0.751297183264566,0.173611146824143,0.00196896537824681,0.0735785254357959,0.000496298235928542,0.0259288506394216,"beef-chow-stress","Lyte et al. 2022","Positive"
"477","72c027393e981e42e7d2e8e8b277c571","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASF356","uncultured_bacterium",1.66859211692766,-0.211707444556538,3.27008872466649,3.53501189288549,3.6241912415514,0.860611170515469,0.13454866037864,0.00219880019657319,0.0562557444484631,0.00015517272188174,0.0106251333925836,"beef-chow-stress","Lyte et al. 2022","Positive"
"478","8c18fc84f4d63716d53d228cd6fcbab0","d__Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured","uncultured_bacterium",1.62886933683213,3.11594770882474,-0.719224006964143,-3.45104505669631,3.64823627938328,-0.880448088087168,0.13963577987774,0.00219365540626605,0.137861921332369,0.000251167426958511,0.0371046837036179,"beef-chow-stress","Lyte et al. 2022","Negative"
"479","96a7dfb780ec04c93c544d08fa124a08","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium",2.11105169169006,-0.426595329867905,3.73002653250745,3.92521872757993,3.90484555566399,0.911762493582773,0.143229212306742,0.00102878740621579,0.0371666675949368,0.000206617824511958,0.013592286328014,"beef-chow-stress","Lyte et al. 2022","Positive"
"480","a24e0d4286b004ee3345384b6f377f9e","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA,3.90299189791339,0.150191038409843,6.9986151230813,6.48838258823945,4.34343825568038,1.44836144314704,0.0520383036244393,2.34996978558388e-06,0.00094051013304055,1.37935364396061e-07,0.000140992914810628,"beef-chow-stress","Lyte et al. 2022","Positive"
"481","a6b6b795301ebacd388eec70cb9f8883","d__Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus","uncultured_bacterium",3.95967389725151,2.84444700107562,4.92964319040088,2.15137185260305,2.74187696168145,0.703333748997894,0.15277781988952,0.00125246362424696,0.0535140829333547,0.000170349137804867,0.0123749672667412,"beef-chow-stress","Lyte et al. 2022","Positive"
"482","a6e12567a5a8ff604652fed640545653","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium",4.52930659536643,1.54107827204109,5.69574115127977,4.03274155913094,3.75007804696148,0.955846247471979,0.130208384590679,8.96168302244489e-05,0.0132852014520807,4.12138367155493e-05,0.00640357572661714,"beef-chow-stress","Lyte et al. 2022","Positive"
"483","b2a998251c47a60bfe668955de648d21","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,0.997543902523526,4.09748063447815,-1.5524920556134,-5.44223049008144,3.94887877648131,-1.29516338150245,0.0815265403112097,0.000111518391236114,0.0232658711224223,1.13458670656091e-05,0.00680673609325443,"beef-chow-stress","Lyte et al. 2022","Negative"
"484","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",5.62623636589505,3.24932293313809,7.0107015922785,3.56063978101554,3.67573791474715,0.870644015539121,0.126736164055882,0.000240452886456714,0.0204299491143986,4.0293241401982e-05,0.00655605350580251,"beef-chow-stress","Lyte et al. 2022","Positive"
"485","dfd04dd57aa806db4443fa7ca2afc9ec","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,3.09906787242751,0.54717047128309,4.29729755568734,3.30418147021852,4.05732035321185,0.746661448841468,0.172593270967976,0.00846086971244011,0.108357334279255,0.000564707237604359,0.025349801648288,"beef-chow-stress","Lyte et al. 2022","Positive"
"486","e269d8c81692a109f5be5e0d96cc45f4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales",7.74092496896469,6.78114318131987,8.30575307573169,1.74283492128306,2.00656847080499,0.8276996140783,0.189236142908067,0.000361840628583316,0.0295702855914831,0.000679961478430049,0.0339208881288883,"beef-chow-stress","Lyte et al. 2022","Positive"
"487","00a7b0037094adc4a8f638508824284b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA,9.2996131302098,7.69410089851597,9.77623228063833,2.09796863587879,0.660778264541315,3.31444317217459,0.000137056276785441,8.94939618726123e-07,0.000638104888674117,0,0,"EtOH-T1","Pizarro et al. 2021","Positive"
"488","460722ee5388ac587752bad3c5fd0867","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,5.12181905947596,-2.08274933265546,6.90949950133867,8.54925975946961,3.59406619608801,2.11534355916694,0.0156275012535498,0.000922427750684969,0.0762035993216539,0.000137117784176573,0.0154026495019103,"EtOH-T1","Pizarro et al. 2021","Positive"
"489","47a33be537ddd236047d0762a0289582","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",3.3506892377656,-1.57751408535507,4.38139232823719,5.77493339662129,3.68236522502191,1.42361748729567,0.0312512303605345,0.00353449138857635,0.146850083944967,8.71269253621722e-05,0.0111546970135076,"EtOH-T1","Pizarro et al. 2021","Positive"
"490","4908017090823380efa89d3e236c811e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",7.34405654870675,8.27923836152601,6.51373001927982,-1.70756039839301,0.99539656292357,-1.66362343688273,0.0253426515974776,0.00021440397625165,0.0317919832481038,0.000191750651309475,0.0302431858038476,"EtOH-T1","Pizarro et al. 2021","Negative"
"491","6b5212bb3ea493c6cf731c8e912b3982","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,2.17946447640182,-2.16644031885738,3.91413692372924,5.9859922076719,3.07807945305578,1.93467988834638,0.0136747388918296,0.00113667939800137,0.0734589424865904,5.82036427624211e-05,0.00711521891438365,"EtOH-T1","Pizarro et al. 2021","Positive"
"492","73ecb2b42a2a27b594d1940b3b01355c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.71023374519946,5.32599760511643,2.51483529987118,-2.93683814373045,1.92979838923354,-1.49038354529087,0.0448351493336045,0.000288153345847388,0.0374748530979076,0.000493124114447643,0.0480003618087119,"EtOH-T1","Pizarro et al. 2021","Negative"
"493","8db9ec3c6c2da03db22d64f72b6f0c7d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,3.49080670017417,0.345710221528656,4.56333943056041,4.04422788157996,2.75645822503197,1.42107615464762,0.0273451620846257,0.00557231161576518,0.175709036755142,0.000148544266191276,0.0146393734458496,"EtOH-T1","Pizarro et al. 2021","Positive"
